,0,1,2,3,4,5
0,asteroid_integration_00129.sa,59.272202,59.02514022391178,-213.85631578862058,113.80523466426482,57.869058778787185
1,asteroid_integration_00083.sa,40.350059,39.83372144379104,40.97782005749213,38.68239834168682,75.42250172089905
2,asteroid_integration_00086.sa,116.870882,112.93809472897524,221.63122815383906,-19450.954506693575,111.78262387954082
3,asteroid_integration_00003.sa,43.858531,43.56998611560251,-165.50366733238278,82.89596812664361,58.896914305165375
4,asteroid_integration_00042.sa,40.068577,39.482583803496816,74.71972404722695,-132.65864235822502,40.64380748497033
5,asteroid_integration_00090.sa,140.79073,147.74725323621777,147.95103417919148,147.49963120828514,-12681.143822873593
6,asteroid_integration_00126.sa,40.851255,40.35650546401277,41.51099676669259,39.2012612187702,-8877.127594864358
7,asteroid_integration_00130.sa,42.767646,43.90784367463586,43.595444628478994,44.228396468838966,-183.12154016003947
8,asteroid_integration_00189.sa,39.382801,38.917105979903646,-10824.332383586941,-10236.673888306259,591.9035238520927
9,asteroid_integration_00053.sa,53.391957,52.943149051671135,53.674756836697306,53.30512919966244,52.55830671662011
10,asteroid_integration_00098.sa,40.644195,40.25496882239051,-163.4541246242551,39.495951393325036,41.01524907779393
11,asteroid_integration_00070.sa,45.157846,44.75454326853424,-148.78821979381803,44.34195630917698,45.210002615296105
12,asteroid_integration_00135.sa,41.708511,41.186173672033874,78.12732682418917,40.03046885031669,42.342064002155986
13,asteroid_integration_00181.sa,69.969963,72.75943053008844,72.5494094590232,72.99025892033737,-249.52829745080297
14,asteroid_integration_00195.sa,67.199805,67.08991278045501,66.71426617725606,67.40438183481403,66.00359072722394
15,asteroid_integration_00141.sa,43.86667,43.56139073579297,-153.42220055828113,72.15414241345886,14.96864121487997
16,asteroid_integration_00202.sa,92.536399,93.18536065222331,92.2741158285368,91.92313013647453,91.79212432102047
17,asteroid_integration_00088.sa,59.655032,59.41384995299274,-187.01921299805576,-13527.320998127378,10811.276385692801
18,asteroid_integration_00063.sa,38.241487,37.68253933610566,38.138143463239125,37.22571194681484,-120.37587854689642
19,asteroid_integration_00101.sa,45.393596,45.028274811079626,-141.3801378828258,66.86654729958167,23.189996005370055
20,asteroid_integration_00164.sa,16.981164,16.567043599809214,16.30734035346506,15.968487729968057,15.755420143092
21,asteroid_integration_00076.sa,250.751223,268.38320236664293,263.25762580697017,282.5920266558204,261.7963837544693
22,asteroid_integration_00116.sa,63.301256,62.626026461048646,121.0070189475033,-13683.315584339904,61.47048351274672
23,asteroid_integration_00044.sa,41.28783,40.69185595429592,77.13882988279924,39.53433953133043,41.85259155467512
24,asteroid_integration_00019.sa,41.875606,41.37804366971386,78.51110062087695,40.22245096418591,42.533649460986126
25,asteroid_integration_00024.sa,132.108471,140.51311225882347,140.21083144967284,140.74673838252514,140.39382732567228
26,asteroid_integration_00175.sa,287.311257,332.13209843667255,332.62327745902996,333.2348897103686,332.3258689187177
27,asteroid_integration_00121.sa,168.152378,165.2811265393245,17182.082530317035,17181.72154482709,17181.56415011224
28,asteroid_integration_00071.sa,16.12619,16.233515880257837,16.555718162700764,15.934223476712361,16.843100260555303
29,asteroid_integration_00017.sa,43.752221,43.68905678469191,42.53332083450432,83.13311824274697,44.84483298352775
30,asteroid_integration_00123.sa,53.737559,53.51567126972629,53.748452917653935,53.94213499461318,54.10499242024329
31,asteroid_integration_00166.sa,47.211558,46.866242491656706,-162.10398794475626,89.48741956693785,78.14746295138877
32,asteroid_integration_00057.sa,90.503065,86.97245340634365,-236.76397573402363,-13453.578479004063,-13453.999291696256
33,asteroid_integration_00108.sa,316.153755,511.76591580985803,511.95803865963785,-3655.3371362587127,512.3589228015994
34,asteroid_integration_00139.sa,55.191886,56.1353323612812,-198.62935332203043,108.025495892621,60.02740523866273
35,asteroid_integration_00020.sa,40.87949,40.29376455909765,52.29701661361612,76.34312253114089,41.4510689666429
36,asteroid_integration_00142.sa,40.530926,40.28187355812034,76.31804371290836,39.129866133768346,41.43527384151801
37,asteroid_integration_00178.sa,41.3583,40.89228176892352,42.04833045933022,39.73764475081162,-8229.725270098552
38,asteroid_integration_00093.sa,55.047852,55.03352814989191,-177.41884674969018,9462.75556417245,105.82200928132053
39,asteroid_integration_00079.sa,41.788463,41.221843548851965,78.19866556459154,40.06697590988381,42.376191200688915
40,asteroid_integration_00005.sa,52.50647,51.81777331590276,53.15024455397368,52.6961992968032,51.37417909726259
41,asteroid_integration_00103.sa,56.912352,56.603681983125995,56.2301136095757,56.45470267071101,56.053223223114195
42,asteroid_integration_00186.sa,31.333263,30.814632837970777,-104.80076447583153,41.46752757161316,17.588170683592693
43,asteroid_integration_00026.sa,55.386894,54.95807127029656,54.65274777426269,55.27271451183435,3165.2942421705193
44,asteroid_integration_00078.sa,49.219787,48.87957761193599,49.20827286443849,49.016994507025835,48.527163394574366
45,asteroid_integration_00173.sa,45.773287,45.553874891118696,-164.24490893809818,78.56171979330817,12.54602648683955
46,asteroid_integration_00158.sa,71.180701,70.93478915929056,-1900.4311210962114,16651.05722097261,69.77911257688153
47,asteroid_integration_00117.sa,54.128097,53.90781556431398,-177.86610568771496,12470.983681189848,-152.20232720977594
48,asteroid_integration_00138.sa,42.146845,41.68943935462822,79.13386329708973,40.53385564924582,42.845044272861195
49,asteroid_integration_00060.sa,39.826789,39.21807353808473,74.19059906680064,50.1909351489004,38.062085442138866
50,asteroid_integration_00120.sa,105.086426,108.16861027106778,108.42886079283235,108.29146921823397,107.94460445004428
51,asteroid_integration_00050.sa,55.515843,56.157529690873424,108.07036048971739,84.07133431771175,-25107.66292972931
52,asteroid_integration_00029.sa,49.714787,48.883673350850344,49.31808644645103,49.076202168949024,49.522586588803186
53,asteroid_integration_00037.sa,54.798843,54.530537564862435,56.81775317046205,104.81596964894842,3677.796667655661
54,asteroid_integration_00036.sa,34.203806,33.80565454686627,-169.06542215125907,-157.94240421682002,-163.50389154467265
55,asteroid_integration_00150.sa,84.011199,84.19155840539013,82.041886132041,84.42249525810095,83.97474907177526
56,asteroid_integration_00097.sa,46.066383,45.75397732682829,-171.73441241890717,87.26269159344763,63.2636512399296
57,asteroid_integration_00068.sa,59.240487,59.21277880875749,58.959006014307704,59.467333748614344,-187.97899745388042
58,asteroid_integration_00062.sa,124.039707,130.1256737663238,-14862.375941631557,128.9696571294578,131.281690242397
59,asteroid_integration_00109.sa,54.163238,52.83925981557836,53.42886000755178,54.00110092434513,53.11559407672425
60,asteroid_integration_00067.sa,39.191204,38.65309221945777,73.06111070236938,-126.52030819939486,37.49761513156037
61,asteroid_integration_00033.sa,83.510951,81.88488095276631,159.52468755963025,80.73041865330336,83.03956307410992
62,asteroid_integration_00198.sa,38.494508,37.869725939914915,71.49659175595959,-129.3338742849938,38.10363691063794
63,asteroid_integration_00184.sa,176.052496,215.39293197433273,-7825.468541882091,214.23705334536368,216.54877542077895
64,asteroid_integration_00148.sa,14.475615,14.239369107575616,14.508579413653502,13.962374238231737,-103.2056081531688
65,asteroid_integration_00125.sa,59.504455,59.244931234935486,57.98521716824342,9005.000787525663,60.476262392515146
66,asteroid_integration_00010.sa,128.714227,128.92645181248403,-13957.46947518714,127.770507988954,130.082392857425
67,asteroid_integration_00052.sa,102.565928,102.99682294573329,-19030.854614795782,-278.9656673158415,101.84090600082027
68,asteroid_integration_00179.sa,71.726968,71.58941116759128,70.81801456126396,72.36076191725554,-212.49995350110646
69,asteroid_integration_00114.sa,55.918037,55.57132468438012,106.89693604878828,-25173.027091512413,4688.088531630362
70,asteroid_integration_00102.sa,54.377158,54.070371936952206,55.89864844816399,54.75131671356141,103.89566519761054
71,asteroid_integration_00034.sa,55.365128,55.099853044922405,-172.41064590766157,-24285.563034990606,6651.754408979474
72,asteroid_integration_00147.sa,401.85041,-14696.237972785166,123.15601555377432,-12158.528621705029,-17233.947021368553
73,asteroid_integration_00058.sa,56.607148,56.24814125739681,-22402.88753950282,6651.754408979474,54.7891687323129
74,asteroid_integration_00134.sa,42.977506,42.6630165083123,-135.61156147827805,62.79962835266905,22.526390685078905
75,asteroid_integration_00144.sa,55.392243,55.065359573837746,105.88562579931636,57.887820011882496,-24754.911250100395
76,asteroid_integration_00200.sa,55.486381,55.25069956778119,-170.9874981485628,-17104.54223062796,8543.027075135049
77,asteroid_integration_00128.sa,59.299432,58.94162798596404,-16375.320855610746,10365.837382335038,-176.68846284094658
78,asteroid_integration_00030.sa,38.597086,37.984904065250426,-14216.355795086134,38.478145383114864,71.72522625996915
79,asteroid_integration_00161.sa,35.720015,35.18810720091531,-113.70896695957293,48.11082823543032,34.17476143946312
80,asteroid_integration_00045.sa,56.669334,56.373839442855676,-20170.692326548786,-172.7659129353036,9005.000787961015
81,asteroid_integration_00118.sa,39.844627,39.315738820348244,74.38644948331432,-130.14278579583006,38.16040258391268
82,asteroid_integration_00011.sa,40.764583,40.28468489270199,39.12805722269506,41.44112332842051,-9347.538297507335
83,asteroid_integration_00081.sa,66.745651,66.53031862116137,-213.7072491764456,128.81559193925307,65.37419104158789
84,asteroid_integration_00167.sa,69.919444,69.72423781300154,-2561.9031721479114,13820.421098208066,70.88001301095709
85,asteroid_integration_00107.sa,138.651111,139.544991594801,-420.33166185367116,-15609.129792334317,-15608.929472344564
86,asteroid_integration_00059.sa,53.222708,53.00371348851262,53.381700387699404,53.78665545103969,-20312.19894824516
87,asteroid_integration_00104.sa,139.921429,138.3616587636753,137.90753410221234,138.79994077092778,138.06399574048822
88,asteroid_integration_00001.sa,54.2538,54.06152955109544,-172.46953977052243,-12954.885772787562,-174.28785889075695
89,asteroid_integration_00154.sa,90.674303,129.40734792906628,129.65104228578153,129.9116228090817,130.15762861012936
90,asteroid_integration_00096.sa,57.43504,57.15071622281641,57.29939938124556,-212.3047887940558,56.979275353220615
91,asteroid_integration_00080.sa,32.859643,32.103364584322605,31.68493592574596,32.55280840477016,32.29381764437742
92,asteroid_integration_00199.sa,128.0394,116.55614450626997,-321.78762700577516,228.8671271835034,-11718.64888535925
93,asteroid_integration_00160.sa,58.559985,58.37891343373416,58.03953601455996,58.77588818267963,58.5544446451018
94,asteroid_integration_00095.sa,70.438922,69.26252759495335,-222.8767777073357,18740.719027901738,134.28000822794428
95,asteroid_integration_00022.sa,56.844262,56.66725456561245,56.80727581052154,-183.65555191665499,-183.33738836949635
96,asteroid_integration_00187.sa,54.096553,53.49128100101719,53.7696889624882,53.24539536645184,53.97751570964372
97,asteroid_integration_00055.sa,57.850575,57.62501104484416,-177.16111133456218,-13911.216366156394,9005.000787525663
98,asteroid_integration_00170.sa,37.955158,37.73886111137043,-125.00537365247806,55.034476524952105,20.443239961373717
99,asteroid_integration_00009.sa,38.763873,38.204954749936256,72.16514527449864,-15627.437536484573,39.381443194788254
100,asteroid_integration_00031.sa,31.501776,29.66610954234724,29.34981500866881,29.968980666970012,30.31726915354565
101,asteroid_integration_00002.sa,-1.372312,-1.2597555137218475,-91.89091649945438,-6.764556075603514,-97.39572319544104
102,asteroid_integration_00152.sa,99.857266,101.52336792434276,-14049.333943013326,-258.05679400510724,-14049.117929934708
103,asteroid_integration_00197.sa,55.692361,55.44181966688128,-175.43807232467893,-16369.972826216377,7606.1873591091435
104,asteroid_integration_00007.sa,38.458755,37.80819509042992,37.216233231067854,38.39913898733885,71.37124112115818
105,asteroid_integration_00023.sa,48.696314,48.30157846136503,-177.0294667746258,92.35860607386965,68.3610293114751
106,asteroid_integration_00133.sa,89.27087,90.15200262767866,90.45289717544541,89.81704489475193,89.4956532255858
107,asteroid_integration_00119.sa,49.686125,49.45425206871233,49.03086257380611,49.87219875455244,49.30836116245995
108,asteroid_integration_00027.sa,38.578238,37.90229078991809,71.55945484252503,47.560313725687436,-17805.589874719648
109,asteroid_integration_00106.sa,162.512531,159.7915059362746,159.44454839826258,159.98470150786855,158.3399710358621
110,asteroid_integration_00157.sa,44.841623,44.4195022101942,-154.8238491460557,84.59393432563455,15100.136712250787
111,asteroid_integration_00146.sa,47.342087,47.10058196221459,-153.39589211224208,-19409.728512705587,7131.200866939755
112,asteroid_integration_00014.sa,48.841992,48.50181566921801,-161.06029032303525,92.75855799732838,16432.655684431917
113,asteroid_integration_00048.sa,105.422428,105.70605830248803,-17332.24505409381,-17330.145187707745,-17330.691027494002
114,asteroid_integration_00082.sa,64.605149,64.31538102123439,124.38572407617603,63.15937645608716,65.47137164547213
115,asteroid_integration_00188.sa,47.861042,47.58825748358653,-165.02419562587107,15.207807207446564,79.96871296785828
116,asteroid_integration_00032.sa,50.282578,49.810009312181755,50.115605964598075,49.529417451295224,48.73334354138798
117,asteroid_integration_00156.sa,52.876435,51.76338136756474,52.34528040042529,52.05425146500191,51.89151590587076
118,asteroid_integration_00192.sa,38.693235,38.03745446995512,37.597578108746724,38.45181100550512,38.18003653222408
119,asteroid_integration_00174.sa,53.894857,53.85386828834943,54.30673526687293,55.463328866322435,53.37620298927038
120,asteroid_integration_00064.sa,57.372045,57.05722747623086,56.795058233474165,57.26244566213657,109.87019354253876
121,asteroid_integration_00201.sa,55.285926,55.07085628902312,-24976.56635591938,-171.52547563002528,5679.227942929462
122,asteroid_integration_00180.sa,60.56421,60.22039644948358,116.19573878591764,59.066916078895574,61.37424303911188
123,asteroid_integration_00046.sa,58.918588,58.819205679740875,57.66349028794035,59.97493791067247,4781.8404843359995
124,asteroid_integration_00035.sa,84.032695,84.53662404371377,164.82835445476783,-302.85978187878453,83.36663228689
125,asteroid_integration_00127.sa,56.392153,56.30949561392107,55.993728506987765,-172.796797956538,56.5696842520501
126,asteroid_integration_00185.sa,22.183516,21.93719526549649,-113.84430124897231,-120.1515240697866,-107.53785007112391
127,asteroid_integration_00177.sa,64.183036,63.853507273148054,123.46197913014839,62.697085325433775,65.00982003082079
128,asteroid_integration_00066.sa,54.91603,54.554050442926304,4185.371185767335,56.864506807810734,104.86300702068804
129,asteroid_integration_00085.sa,43.897494,43.606861052915015,-149.74266940684655,70.33702987532912,16.876652312973786
130,asteroid_integration_00163.sa,38.432044,37.82867729143152,37.44126573697922,37.65416439560426,38.211754568711335
131,asteroid_integration_00165.sa,92.23441,90.60343157835185,-16090.112565024634,-246.184373263844,-13984.270339840281
132,asteroid_integration_00112.sa,40.744176,40.21032571975667,41.36513657719343,39.05564375973587,-10168.1704781161
133,asteroid_integration_00028.sa,57.529008,57.37514827462392,-191.00133392916374,110.50525928038192,56.21913816465854
134,asteroid_integration_00149.sa,32.243413,31.203434073549875,30.20787370047665,34.16210626148594,25.285786123023847
135,asteroid_integration_00176.sa,74.327161,75.88588833984544,75.75632870728023,76.84449744928938,77.02524764001016
136,asteroid_integration_00038.sa,56.070509,55.775503649741935,55.95063588774205,55.570083937219536,56.14683450644521
137,asteroid_integration_00049.sa,109.786134,115.20951604692765,114.72746425642693,114.24135011684552,115.05962776974712
138,asteroid_integration_00105.sa,19.79574,19.250992754724315,-93.56082699654651,21.07769012276965,17.42816054314884
139,asteroid_integration_00084.sa,35.110246,34.529443592080185,-119.38523985651827,50.61988691550714,18.439237123046993
140,asteroid_integration_00132.sa,9.8021,9.473924010904977,-106.03259033888222,14.702823335737502,124.98043697524697
141,asteroid_integration_00073.sa,55.802734,55.56386620004305,-26357.210804807684,3677.796668222384,54.7173077962432
142,asteroid_integration_00137.sa,81.406604,85.33321162647943,85.66067323044629,85.0461822933646,85.22037873344142
143,asteroid_integration_00041.sa,44.482792,44.46540795503973,-198.0510444416802,84.70917537691793,-214.27234967783494
144,asteroid_integration_00182.sa,41.568127,40.80475113662478,77.36449168484408,39.64870746087538,41.961013830386094
145,asteroid_integration_00065.sa,205.181015,214.09940831892715,214.35944693338186,214.57852258082823,211.41190154551893
146,asteroid_integration_00099.sa,44.60429,44.22122949704387,-165.35951739438818,43.879910281464014,44.5566395450502
147,asteroid_integration_00124.sa,53.902892,53.64645564746532,53.911245225278236,55.03527770275946,53.392326774346294
148,asteroid_integration_00040.sa,34.768528,34.064527920651024,36.67656401224721,-22398.079749689565,29.402264679118975
149,asteroid_integration_00151.sa,50.380609,50.091719100926774,49.29937877694865,-566.4445187604648,17990.179005434187
150,asteroid_integration_00074.sa,63.717102,63.386008047110806,122.52659294918357,62.230233199119326,64.54136985609553
151,asteroid_integration_00025.sa,17.631613,16.780126296671217,17.569907575292916,15.995760424466651,18.344586458568223
152,asteroid_integration_00159.sa,108.226369,109.3132233969215,-17813.014061040627,108.1568031318576,110.46958863641156
153,asteroid_integration_00008.sa,32.049097,31.01195833047283,30.08051682689334,33.78001894937859,40.22872743306526
154,asteroid_integration_00194.sa,34.363606,34.02656876558403,33.624554411469504,-135.44909146872916,34.43067301860132
155,asteroid_integration_00168.sa,225.674727,228.1983251398107,9809.809558834437,345.6791755837541,-17028.59536498889
156,asteroid_integration_00091.sa,52.680376,52.554066710816684,52.234467319971486,51.88793145130369,52.96942585863538
157,asteroid_integration_00140.sa,61.370312,61.26182176192418,118.27859179805428,60.10971732015393,62.41450996455447
158,asteroid_integration_00043.sa,32.599765,31.716015773283438,35.187463875677444,30.231236634662842,40.22243409162693
159,asteroid_integration_00122.sa,297.092496,355.7127488499794,-4887.420190393298,-4887.62365702123,-4887.142526585401
160,asteroid_integration_00077.sa,56.221072,55.78284882673209,55.96520991680035,55.57021913319568,55.38325357147895
161,asteroid_integration_00004.sa,36.882605,36.30868218551486,49.13467912860015,23.482642987855257,-114.63610764836572
162,asteroid_integration_00075.sa,56.595233,56.32447897800805,108.40386157161765,84.40483754458792,-202.62127455446597
163,asteroid_integration_00012.sa,34.152919,33.49955275993644,-113.9856405039931,47.404885829573736,19.59425175013852
164,asteroid_integration_00191.sa,59.682747,59.57397462490433,59.42205393937447,-184.14995867943315,1834.1663406994153
165,asteroid_integration_00155.sa,52.569453,51.82752560035294,53.078910770206434,52.66450017264649,51.40996922622975
166,asteroid_integration_00113.sa,38.452226,37.965753830653625,38.40550960968054,37.51681741279436,-15627.437535607074
167,asteroid_integration_00016.sa,76.932586,76.73706792580343,77.23128513885982,4511.089719681806,76.24279222460699
168,asteroid_integration_00087.sa,134.875041,137.8568743335982,138.44773992511986,138.62583741479773,139.7636555438624
169,asteroid_integration_00172.sa,34.402987,33.98716645840117,33.64376798074715,-110.074836790246,45.693976479046015
170,asteroid_integration_00131.sa,40.305467,39.79492258668453,40.93951350621642,38.642236436349435,-9519.140767785751
171,asteroid_integration_00136.sa,31.891828,36.421074312424906,31.23845071721231,20.06738557772652,-97.27346013965456
172,asteroid_integration_00196.sa,106.545693,103.67195026527693,-18120.39325335331,103.47839151709533,103.86752719504064
173,asteroid_integration_00021.sa,41.505588,40.987078160243854,77.72914168253983,39.831721415766715,42.14293585078086
174,asteroid_integration_00018.sa,32.651574,31.844720087729648,-110.23496680009978,44.70206469582631,-113.83548211617526
175,asteroid_integration_00111.sa,50.908528,50.68563495800422,50.958269872768945,50.41481124075692,51.16486752890849
176,asteroid_integration_00015.sa,42.699508,42.385885494007894,-146.006556687616,67.85862166058291,16.91316950951455
177,asteroid_integration_00089.sa,35.360812,34.95456279265103,34.622184064145834,35.259955611409424,35.497343599303896
178,asteroid_integration_00092.sa,174.720312,147.6237475205338,147.4141846048337,147.86039078750383,-10190.076312306202
179,asteroid_integration_00143.sa,49.029632,48.72551283463659,-159.5767743793362,-13989.257768332393,9005.000787961015
180,asteroid_integration_00051.sa,34.327948,33.769777313633504,-111.80875807168292,46.45170159226639,21.088091336325512
181,asteroid_integration_00145.sa,46.367789,46.00941368928402,-158.48734784176327,75.91115961759785,16.107950045522394
182,asteroid_integration_00171.sa,133.067232,133.1725267006822,-14707.136015759592,132.0165206091843,134.32858569337378
183,asteroid_integration_00006.sa,31.540156,31.193082611773917,34.141522726233994,-117.34597542136669,-111.44835433152784
184,asteroid_integration_00013.sa,35.937744,35.56971296440131,-125.9735704380889,35.383940021512856,35.78758301842393
185,asteroid_integration_00162.sa,91.896558,90.304793734836,90.6096028615857,90.01752175778668,90.773862340927
186,asteroid_integration_00072.sa,33.893666,33.17164512398272,32.944000810545774,33.42862999775356,41.85194772844266
187,asteroid_integration_00100.sa,106.387682,105.31008268759072,105.5380044224227,105.07013973588579,104.92090308898871
188,asteroid_integration_00094.sa,126.281376,125.56362339702541,-12434.177287266051,-293.4942439424002,126.7200321783626
189,asteroid_integration_00054.sa,47.433126,47.146477543965645,-166.40264762050788,90.04926465365683,47.50456268472676
190,asteroid_integration_00183.sa,10.041061,9.516551757854687,-109.03626431784843,10.092824873867823,8.939793150371566
191,asteroid_integration_00193.sa,42.184368,41.79883056269639,-166.68335000920692,79.35253565163273,55.3535551799805
192,asteroid_integration_00039.sa,53.88649,53.569301600131105,53.30473011803679,53.782677617886705,-12817.563940044807
193,asteroid_integration_00069.sa,76.054909,75.67838175772913,76.2407399876453,75.11601420239694,11263.41879055341
194,asteroid_integration_00056.sa,48.60591,48.229006777731946,-163.69001433060828,92.21293213165433,18365.162606114118
195,asteroid_integration_00115.sa,32.49888,31.999372252480615,32.209673083450504,31.746697301924524,31.539176308627262
196,asteroid_integration_00169.sa,37.255285,36.681307760510556,49.38465434897186,-14917.887910568414,-114.76349135399443
197,asteroid_integration_00047.sa,70.373704,69.96930072781656,68.8271905282396,71.11349292091495,69.77594832410139
198,asteroid_integration_00061.sa,44.367626,44.20392949421498,-174.99037314328612,43.30599424727076,-135.0310042905021
199,asteroid_integration_00110.sa,58.119053,58.06229357343107,57.768983451355425,58.3440848331769,57.56072011164914
